"Adresse","Occurrences","Meta Description 1","Longueur de la Meta Description 1","Largeur en pixels de la Meta Description 1","Indexabilité","Statut d'indexabilité"
"http://www.komut.be/shop/qio-einsx-p-e-61235?attrib=1-140","1","Le modèle P-E désormais dans une édition spéciale - la fourche suspendue amortissante assure le confort sur tous les chemins. Avec une batterie puissante de 725Wh et une transmission par courroie peu d'entretien, vous êtes parfaitement équipé pour une utilisation tout-terrain.","277","1711","Non indexable","Canonisé"
"http://www.komut.be/shop/000000017058-qio-sacoche-pour-porte-bagage-avant-lisa-35889?attrib=1-140","0","","0","0","Non indexable","Canonisé"
"http://www.komut.be/en_GB/shop/category/classic-bike-folding-bike-2306","0","","0","0","Non indexable","Canonisé"
"http://www.komut.be/shop/000000017350-qio-bequille-double-finn-61536?attrib=1-140","0","","0","0","Non indexable","Canonisé"
"http://www.komut.be/shop/000000018592-qio-sacoche-pour-porte-bagage-avant-mattis-61894?attrib=1-140","1","Volume : 8 l, dimensions (Lxl.xH) : 30 x 13 x 29 cm, en polyester, KLICKfix","75","445","Non indexable","Canonisé"
"http://www.komut.be/shop/000000017736-qio-caisse-de-transport-crate-box-fred-61656?attrib=1-140","0","","0","0","Non indexable","Canonisé"
"http://www.komut.be/en_GB/shop/category/classic-bike-road-bike-2302","0","","0","0","Non indexable","Canonisé"
"http://www.komut.be/shop/000000017498-qio-set-d-antivol-one-key-solution-61589?attrib=1-140","1","Standard AZ, clé amovible, avec antivol de batterie pour PowerPack 545/725","74","472","Non indexable","Canonisé"
"http://www.komut.be/shop/000000017057-qio-sacoche-pour-porte-bagage-noah-7l-35888?attrib=1-140","1","La sacoche QiO 'NOAH' 7L pour porte-bagage est compacte et pratique, idéale pour transporter vos essentiels lors de vos trajets urbains. Étanche et facile à fixer, elle combine robustesse et design moderne.","206","1262","Non indexable","Canonisé"
"http://www.komut.be/shop/000000004451-qio-housse-de-protection-pour-batterie-neoprene-35883?attrib=1-140","0","","0","0","Non indexable","Canonisé"
"http://www.komut.be/shop/000000017059-qio-sacoche-pour-porte-bagage-avant-pina-20l-35890?attrib=1-140","0","","0","0","Non indexable","Canonisé"
"http://www.komut.be/shop/000000017056-qio-panier-arriere-martje-35884?attrib=1-140","1","Dimensions (Lxl.xH) : 45 x 31 x 21 cm, MIK","42","260","Non indexable","Canonisé"
"http://www.komut.be/shop/000000004459-qio-sacoche-simple-gabriel-14-16l-35891?attrib=1-140","0","","0","0","Non indexable","Canonisé"
"http://www.komut.be/shop/qio-eins-p-5-22522?attrib=1-140","1","Symbiose parfaite entre le moteur Bosch Performance Line, la batterie 545 Wh et l'écran Intuvia 100. Le moyeu à 5 vitesses intégrées Shimano transmet la puissance à la courroie Gates nécessitant peu d'entretien.","211","1304","Non indexable","Canonisé"
"http://www.komut.be/en_GB/shop/category/electric-bike-electric-city-bike-2313","0","","0","0","Non indexable","Canonisé"
"http://www.komut.be/shop/4251507992688-qio-porte-bagage-transporteur-avant-ben-35886?attrib=1-140","1","avec adaptateur KLICKfix","24","159","Non indexable","Canonisé"
"http://www.komut.be/shop/4260416642522-qio-sandow-maxi-strap-61745?attrib=1-140","0","","0","0","Non indexable","Canonisé"
"http://www.komut.be/shop/qio-eins-ap-8-unisexe-22521?attrib=1-140","1","Encore plus d'assistance grâce au moteur Bosch Active Line Plus. Associé au moyeu à 8 vitesses intégrées Shimano Nexus, qui nécessite peu d'entretien, c'est un véritable héros du quotidien.","189","1164","Non indexable","Canonisé"
"http://www.komut.be/shop/000000017072-qio-adaptateur-accessoires-61314?attrib=1-140","0","","0","0","Non indexable","Canonisé"
"http://www.komut.be/shop/000000018039-qio-sacoche-de-cadre-universal-bag-kurt-61784?attrib=1-140","0","","0","0","Non indexable","Canonisé"
"http://www.komut.be/shop/qio-eins-ap-8r-unisexe-61234?attrib=1-140","1","L'AP-8 est désormais disponible avec un entraînement par courroie. La robustesse et le peu d'entretien nécessaire facilitent la pratique quotidienne du vélo.","157","950","Non indexable","Canonisé"
"http://www.komut.be/shop/000000004455-qio-sac-a-dos-mika-17l-35887?attrib=1-140","0","","0","0","Non indexable","Canonisé"
"http://www.komut.be/shop/000000017060-qio-porte-bagage-avant-luk-35885?attrib=1-140","1","pour système MIK, avec adaptateur KLICKfix","42","277","Non indexable","Canonisé"
"http://www.komut.be/shop/qio-eins-p-e-61577?attrib=1-140","1","Le QiO EINS P-E est un vélo électrique urbain avec moteur Bosch, batterie 545 Wh, transmission Enviolo TR et freins à disque hydrauliques, idéal pour les trajets quotidiens.","173","1047","Non indexable","Canonisé"
"http://www.komut.be/shop/000000016958-lovens-box-cover-61280?attrib=1-420","1","Une bâche, spécialement conçue pour une protection supplémentaire de la précieuse cargaison dans la caisse du Lovens Explorer. Le dernier must-have de la famille d’accessoires Lovens : le Box Cover.","198","1232","Non indexable","Canonisé"
"http://www.komut.be/shop/000000016959-lovens-housse-de-pluie-velo-61281?attrib=1-420","1","Laissez votre Lovens Explorer à l’extérieur en toute tranquillité d’esprit grâce à cette housse de pluie luxueuse, unique en son genre. La couverture est solide grâce au matériau anti-déchirure et présente des impressions réfléchissantes saisissantes. Cela rend le vélo très visible dans l’obscurité.","300","1789","Non indexable","Canonisé"
"http://www.komut.be/shop/lovens-explorer-2-s75-62255?attrib=1-420","0","","0","0","Non indexable","Canonisé"
"http://www.komut.be/shop/000000016960-lovens-siege-avant-61282?attrib=1-420","0","","0","0","Non indexable","Canonisé"
"http://www.komut.be/shop/lovens-explorer-s75-61275?attrib=1-420","1","Pour les zones plates à vallonnées
Bosch Performance Line75 Nm
Batterie 400 Wh
Transmisison Gates Carbon Belt","109","712","Non indexable","Canonisé"
"http://www.komut.be/shop/000000016955-lovens-feux-de-circulation-diurnes-a-led-61278?attrib=1-420","1","Complétez le design de votre Lovens avec un éclairage épuré. Démarquez-vous et augmentez votre visibilité auprès des autres usagers de la route avec les feux diurnes à LED. Your Lovens est une apparition indispensable dans la rue.","230","1426","Non indexable","Canonisé"
"http://www.komut.be/shop/000000016954-lovens-protection-de-pluie-61277?attrib=1-420","0","","0","0","Non indexable","Canonisé"
"http://www.komut.be/shop/000000016956-lovens-porte-bagages-arriere-61279?attrib=1-420","1","Le nouveau porte-bagages Lovens vous offre des options supplémentaires. Montez vos accessoires préférés et transportez toute votre précieuse cargaison au cours de votre routine quotidienne.","189","1196","Non indexable","Canonisé"
"http://www.komut.be/shop/000000017122-lovens-kit-dadaptateurs-maxi-cosi-61355?attrib=1-420","1","Maxi-Cosi holder SET Lovens Explorer (complete set)","51","324","Non indexable","Canonisé"
"http://www.komut.be/shop/lovens-explorer-s50-61274?attrib=1-420","1","Parfait pour les courtes balades sur terrain plat
Bosch Active Line
Plus 50 Nm
Moteur central","93","571","Non indexable","Canonisé"
"http://www.komut.be/shop/lovens-explorer-s85-61276?attrib=1-420","1","Pour les terrains difficiles
Bosch Cargo Line
85 Nm
Moteur central","66","405","Non indexable","Canonisé"
"http://www.komut.be/en_GB/blog/actualites-22/nouveau-chez-komut-le-brompton-g-line-le-velo-pliant-qui-fait-tout-27","1","Découvrez le Brompton G Line chez Komut : vélo pliant compact, confortable et polyvalent, disponible en version classique ou électrique.","136","835","Non indexable","Canonisé"
"http://www.komut.be/en_GB/blog/actualites-22/tag/urban-arrow-5","0","","0","0","Non indexable","Canonisé,noindex"
"http://www.komut.be/en_GB/blog/actualites-22/tag/lovens-19","0","","0","0","Non indexable","Canonisé,noindex"
"http://www.komut.be/en_GB/blog/actualites-22/bruxelles-on-tour-une-course-unique-a-vivre-avec-komut-13","1","Participez à Bruxelles On Tour et vivez une expérience cycliste unique. Préparez votre vélo et équipement avec Komut pour la capitale.","134","819","Non indexable","Canonisé"
"http://www.komut.be/en_GB/blog/actualites-22/tag/g-line-21","0","","0","0","Non indexable","Canonisé,noindex"
"http://www.komut.be/en_GB/blog/actualites-22/le-brompton-t-line-legerete-et-performance-en-exclusivite-chez-komut-20","1","Découvrez le Brompton T Line chez Komut : cadre en titane ultra-léger, pliage rapide et performances urbaines. Idéal pour la ville et les aventures.","148","888","Non indexable","Canonisé"
"http://www.komut.be/en_GB/blog/actualites-22/nouveau-urban-arrow-family-green-10","1","Découvrez l’Urban Arrow Family Vert chez Komut : vélo cargo électrique familial, moteur Bosch, sécurité et confort pour vos trajets urbains.","140","853","Non indexable","Canonisé"
"http://www.komut.be/en_GB/blog/actualites-22/tag/brompton-10","0","","0","0","Non indexable","Canonisé,noindex"
"http://www.komut.be/en_GB/blog/actualites-22/brompton-g-line-24","1","Découvrez le Brompton G Line chez Komut : vélo pliant compact et robuste, disponible en version classique ou électrique avec accessoires personnalisables.","154","957","Non indexable","Canonisé"
"http://www.komut.be/en_GB/blog/actualites-22/lovens-25","1","Komut est revendeur officiel Lovens Bike. Découvrez le Lovens Explorer, cargo électrique robuste et confortable pour familles et professionnels.","144","879","Non indexable","Canonisé"
"http://www.komut.be/en_GB/shop/category/electric-bike-electric-longtail-bikes-2387","0","","0","0","Non indexable","Canonisé"
"http://www.komut.be/en_GB/blog/actualites-22/page/2","0","","0","0","Non indexable","Canonisé"
"http://www.komut.be/en_GB/blog/actualites-22/reprise-de-bike-avenue-par-komut-bikes-45","1","Komut Bikes ouvre à Saint-Gilles : explorez notre gamme de vélos, accessoires et services pour cyclistes urbains. Essais disponibles en magasin.","144","883","Non indexable","Canonisé"
"http://www.komut.be/en_GB/aide/faq-sav-reparations","0","","0","0","Non indexable","Canonisé"
"http://www.komut.be/en_GB/aide/faq-bons-achat-fidelite","0","","0","0","Non indexable","Canonisé"
"http://www.komut.be/en_GB/aide/faq-leasing-velo","0","","0","0","Non indexable","Canonisé"
"http://www.komut.be/en_GB/aide/faq-financement-velo","0","","0","0","Non indexable","Canonisé"
"http://www.komut.be/en_GB/shop/category/classic-bike-mountain-bike-2307","0","","0","0","Non indexable","Canonisé"
"http://www.komut.be/en_GB/aide/faq-commande","0","","0","0","Non indexable","Canonisé"
"http://www.komut.be/en_GB/aide/faq-compte","0","","0","0","Non indexable","Canonisé"
"http://www.komut.be/en_GB/shop/category/electric-bike-electric-cargo-bike-2389","0","","0","0","Non indexable","Canonisé"
"http://www.komut.be/en_GB/shop/category/classic-bike-2297","1","Vélo musculaire – Le vélo sans assistance électrique au pédalage · Brompton · Cannondale · Genesis Bikes  · Woom · Kona  · Tern · VSF ...","137","835","Non indexable","Canonisé"
"http://www.komut.be/en_GB/shop/000000017028-muli-luggage-carrier-35869","0","","0","0","Non indexable","Canonisé"
"http://www.komut.be/en_GB/shop/000000017029-muli-rain-cover-35870","0","","0","0","Non indexable","Canonisé"
"http://www.komut.be/shop/moustache-mardi-27-4-fs-62064","1","Facile à rouler, facile à garer, facile à utiliser, facile à entretenir. Et halte-là les voleurs ! Mardi 27.4 FS est armé jusqu’aux dents ;-{D","142","794","Non indexable","Canonisé"
"http://www.komut.be/en_GB/shop/qio-einsx-p-e-61235","1","Le modèle P-E désormais dans une édition spéciale - la fourche suspendue amortissante assure le confort sur tous les chemins. Avec une batterie puissante de 725Wh et une transmission par courroie peu d'entretien, vous êtes parfaitement équipé pour une utilisation tout-terrain.","277","1711","Non indexable","Canonisé"
"http://www.komut.be/nl_BE/shop/qio-einsx-p-e-61235","1","Le modèle P-E désormais dans une édition spéciale - la fourche suspendue amortissante assure le confort sur tous les chemins. Avec une batterie puissante de 725Wh et une transmission par courroie peu d'entretien, vous êtes parfaitement équipé pour une utilisation tout-terrain.","277","1711","Non indexable","Canonisé"
"http://www.komut.be/nl_BE/shop/moustache-lundi-27-4-62063","1","Le Lundi 27.4 est toujours aussi génial et confortable à rouler grâce à sa position très relevée, son légendaire guidon Moustache, ses gros pneus et sa selle confortable, il est encore plus simple à utiliser grâce au moyeu Shimano Nexus à 5 vitesses intégrées.
Taille cycliste (cm): 157 - 190","292","1749","Non indexable","Canonisé"
"http://www.komut.be/en_GB/shop/moustache-lundi-27-4-62063","1","Le Lundi 27.4 est toujours aussi génial et confortable à rouler grâce à sa position très relevée, son légendaire guidon Moustache, ses gros pneus et sa selle confortable, il est encore plus simple à utiliser grâce au moyeu Shimano Nexus à 5 vitesses intégrées.
Taille cycliste (cm): 157 - 190","292","1749","Non indexable","Canonisé"
"http://www.komut.be/shop/moustache-mardi-27-2-open-62066","1","Il survole les pavés et démarre sur les chapeaux de roues grâce à son moyeu arrière à 5 vitesses intégrées, qui permet de changer de rapport en toute simplicité, même à l’arrêt, d’un simple mouvement de poignée. Disponible en deux type de transmission à chaine ou à courroie toujours facile à entretenir au quotidien.","317","1932","Non indexable","Canonisé"
"http://www.komut.be/shop/moustache-mercredi-12-62061","1","Mercredi 12, c'est le vélo des débuts, celui qui génère la passion et promet des aventures uniques : descendre à toute vitesse, faire des acrobaties, jouer au super-héros ou à la princesse licorne... tout est possible avec Mercredi 12 !","236","1400","Non indexable","Canonisé"
"http://www.komut.be/en_GB/shop/moustache-lundi-27-6-62065","1","Son moyeu arrière à vitesses intégrées associé à une courroie extrêmement résistante vous offre une utilisation souple et intuitive de la transmission et vous permet de passer les vitesses silencieusement d'un simple tour de poignée, et même à l'arrêt !
Taille cycliste (cm): 157 - 190","285","1709","Non indexable","Canonisé"
"http://www.komut.be/nl_BE/shop/moustache-lundi-27-6-62065","1","Son moyeu arrière à vitesses intégrées associé à une courroie extrêmement résistante vous offre une utilisation souple et intuitive de la transmission et vous permet de passer les vitesses silencieusement d'un simple tour de poignée, et même à l'arrêt !
Taille cycliste (cm): 157 - 190","285","1709","Non indexable","Canonisé"
"http://www.komut.be/en_GB/shop/moustache-lundi-27-3-62062","1","Affronter les montées les plus sévères ne sera qu'une formalité au fameux guidon de Lundi 27.3 bien assisté par le moteur Bosch Performance Line Smart System toujours plus puissant et connecté. 
Taille cycliste (cm): 157 - 190","226","1392","Non indexable","Canonisé"
"http://www.komut.be/nl_BE/shop/moustache-lundi-27-3-62062","1","Affronter les montées les plus sévères ne sera qu'une formalité au fameux guidon de Lundi 27.3 bien assisté par le moteur Bosch Performance Line Smart System toujours plus puissant et connecté. 
Taille cycliste (cm): 157 - 190","226","1392","Non indexable","Canonisé"
"http://www.komut.be/shop/000000017479-tern-support-luggage-truss-cmt-61574","0","","0","0","Non indexable","Canonisé"
"http://www.komut.be/en_GB/shop/qio-eins-p-e-61577","1","Le QiO EINS P-E est un vélo électrique urbain avec moteur Bosch, batterie 545 Wh, transmission Enviolo TR et freins à disque hydrauliques, idéal pour les trajets quotidiens.","173","1047","Non indexable","Canonisé"
"http://www.komut.be/shop/000000017497-tern-porte-bagage-avant-kanga-61588","0","","0","0","Non indexable","Canonisé"
"http://www.komut.be/shop/category/velo-electrique-velo-de-ville-electrique-2313?view_mode=grid","1","Vélos de ville électriques, Vélo compact électrique, Cargo Bikes, 45 km/h... le plus grand choix de Vélos Électriques est chez KOMUT ✓ Essai gratuit en magasin !","161","973","Non indexable","Canonisé"
"http://www.komut.be/shop/000000016813-tern-sacoche-simple-cargo-hold-28-pannier-61218","0","","0","0","Non indexable","Canonisé"
"http://www.komut.be/nl_BE/shop/qio-eins-p-e-61577","1","Le QiO EINS P-E est un vélo électrique urbain avec moteur Bosch, batterie 545 Wh, transmission Enviolo TR et freins à disque hydrauliques, idéal pour les trajets quotidiens.","173","1047","Non indexable","Canonisé"
"http://www.komut.be/shop/category/accessoires-velo-2344?view_mode=grid","0","","0","0","Non indexable","Canonisé"
"http://www.komut.be/en_GB/shop/qio-eins-ap-8r-unisexe-61234","1","L'AP-8 est désormais disponible avec un entraînement par courroie. La robustesse et le peu d'entretien nécessaire facilitent la pratique quotidienne du vélo.","157","950","Non indexable","Canonisé"
"http://www.komut.be/nl_BE/shop/qio-eins-ap-8r-unisexe-61234","1","L'AP-8 est désormais disponible avec un entraînement par courroie. La robustesse et le peu d'entretien nécessaire facilitent la pratique quotidienne du vélo.","157","950","Non indexable","Canonisé"
"http://www.komut.be/en_GB/shop/thule-yepp-2-maxi-rack-mount-36031","1","siège vélo enfant monté sur porte-bagages","41","264","Non indexable","Canonisé"
"http://www.komut.be/nl_BE/shop/ortlieb-back-roller-classic-40l-paire-35874","1","Une toile polyester robuste en fait un compagnon de circuit de longue vie.","74","449","Non indexable","Canonisé"
"http://www.komut.be/nl_BE/shop/thule-yepp-2-maxi-rack-mount-36031","1","siège vélo enfant monté sur porte-bagages","41","264","Non indexable","Canonisé"
"http://www.komut.be/en_GB/shop/ortlieb-back-roller-classic-40l-paire-35874","1","Une toile polyester robuste en fait un compagnon de circuit de longue vie.","74","449","Non indexable","Canonisé"
"http://www.komut.be/en_GB/shop/bosch-batterie-powerpack-500-wh-frame-anthracite-bbs275-22369","0","","0","0","Non indexable","Canonisé"
"http://www.komut.be/en_GB/shop/000000016815-brompton-front-luggage-mounting-block-21599","1","Le Brompton Front Luggage Mounting Block permet de fixer facilement sacs et paniers à l’avant de votre vélo Brompton, pour un transport stable, pratique et rapide au quotidien.","176","1094","Non indexable","Canonisé"
"http://www.komut.be/en_GB/shop/4003318614989-abus-cadenas-bordo-granit-6500k-bk-sh-90-22139","1","Le cadenas ABUS BORDO Granit 6500K BK SH 90 combine compacité et sécurité extrême avec son acier spécial et son niveau de protection 15, parfait pour les vélos haut de gamme en milieu urbain.","191","1215","Non indexable","Canonisé"
"http://www.komut.be/en_GB/shop/000000017225-woom-airflo-bike-pump-268","1","Pompe à vélo de haute qualité en aluminium et en bois s'adapte à toutes les valves courantes.","93","575","Non indexable","Canonisé"
"http://www.komut.be/en_GB/shop/woom-kids-helmet-265","1","Avec ses caractéristiques innovantes, notre casque assure une protection complète de la tête et offre à votre enfant une ventilation optimale ainsi qu'une fermeture magnétique facile à utiliser.
46-50 cm (XS) | 50-53 cm (S) | 53-56 cm (M)","238","1445","Non indexable","Canonisé"
"http://www.komut.be/en_GB/shop/000000017228-woom-glug-stainless-steel-bottle-bottle-cage-276","1","La gourde WOOM GLUG en acier inoxydable, avec son porte-gourde inclus, est idéale pour les jeunes cyclistes : légère, durable, sans BPA et facile à utiliser au quotidien","169","1021","Non indexable","Canonisé"
"http://www.komut.be/en_GB/shop/woom-bequille-leggie-267","1","Béquille latérale innovante en aluminium est compatible avec tous les vélos woom. Elle se déplie et se replie dans toutes les positions du pédalier.","148","886","Non indexable","Canonisé"
"http://www.komut.be/en_GB/shop/000000017187-woom-cyclope-bike-lights-279","1","Phares de vélo avec une intensité lumineuse allant jusqu'à 25 LUX assure une bonne visibilité pour les balades de nuit et au crépuscule.","136","825","Non indexable","Canonisé"
"http://www.komut.be/shop/category/velo-musculaire-2297?view_mode=grid","1","Vélo musculaire – Le vélo sans assistance électrique au pédalage · Brompton · Cannondale · Genesis Bikes  · Woom · Kona  · Tern · VSF ...","137","835","Non indexable","Canonisé"
"http://www.komut.be/en_GB/shop/000000017226-woom-sonnette-bing-273","1","Sonnette de haute qualité avec caisse de résonance en aluminium se distingue par son volume sonore et sa facilité d'utilisation.","128","780","Non indexable","Canonisé"
"http://www.komut.be/en_GB/shop/brompton-c-line-6-speeds-15","1","Relevez tous les défis avec le Brompton C Line Explore. Compact, fiable et plein de charme, il est prêt à vous accompagner partout ! 🚲✨","136","818","Non indexable","Canonisé"
"http://www.komut.be/en_GB/shop/woom-original-now-ergogrips-282","1","Les poignées WOOM Ergogrips Original & NOW offrent un confort ergonomique optimal pour les petites mains, avec une excellente adhérence et un design pensé pour la sécurité des enfants","183","1161","Non indexable","Canonisé"
"http://www.komut.be/en_GB/shop/woom-bike-lock-lokkie-270","1","Antivol en acier trempé avec gaine textile de protection pour la peinture et serrure à combinaison à quatre chiffres protège le vélo contre le vol avec le niveau de sécurité 8.","176","1039","Non indexable","Canonisé"
"http://www.komut.be/en_GB/shop/woom-tens-bike-gloves-266","1","Gants de vélo respirants et faciles à enfiler pour une prise parfaite sur le guidon et une protection optimale des mains sensibles des enfants en cas de chute.
Tailles: 11,5 cm (5) | 13,5 cm (6) | 14 cm (7)","206","1220","Non indexable","Canonisé"
"http://www.komut.be/en_GB/shop/000000016820-brompton-metro-city-bag-m-black-with-frame-21595","1","Le sac Metro City Bag de Brompton combine style et fonctionnalité : spacieux, imperméable et facile à transporter, il est conçu pour les cyclistes urbains à la recherche d'un sac pratique pour leurs trajets quotidiens.","218","1308","Non indexable","Canonisé"
"http://www.komut.be/en_GB/shop/woom-snap-click-on-mudguards-271","1","Le porte-bagage WOOM PICKUP est conçu sur mesure pour les vélos WOOM : léger, robuste et facile à installer, il permet de transporter sacs et accessoires en toute sécurité.","172","1061","Non indexable","Canonisé"
"http://www.komut.be/en_GB/shop/brompton-c-line-6-speeds-seasonal-color-13","1","Le cheval de trait polyvalent à 6 vitesses : équipé pour aller toujours plus loin. Adapté à tous les reliefs, près de chez vous ou ailleurs.","140","807","Non indexable","Canonisé"
"http://www.komut.be/en_GB/shop/brompton-saddle-brompton-with-black-rails-147mm-width-black-21663","1","La selle Brompton Comfort offre un rembourrage optimisé et un design ergonomique pour améliorer le confort de conduite, idéale pour les trajets urbains comme les longues distances.","180","1127","Non indexable","Canonisé"
"http://www.komut.be/en_GB/shop/000000017227-woom-vienna-bell-283","1","Sonnette de haute qualité avec caisse de résonance en laiton se distingue par son volume sonore et sa facilité d'utilisation.","125","750","Non indexable","Canonisé"
"http://www.komut.be/en_GB/shop/000000016932-brompton-sac-panier-borough-large-dark-grey-21593","1","Le sac panier Brompton Borough Large en Dark Grey offre une grande capacité de rangement, avec un design élégant et résistant, parfait pour transporter vos affaires en toute sécurité lors de vos trajets urbains.","211","1299","Non indexable","Canonisé"
"http://www.komut.be/en_GB/shop/abus-bordo-granit-6500k-bk-sh-120-22410","1","Le cadenas pliable ABUS Bordo Granit 6500K BK SH 120 offre une sécurité maximale contre le vol grâce à son acier trempé et son niveau de protection 15, idéal pour les zones à haut risque","186","1154","Non indexable","Canonisé"
"http://www.komut.be/en_GB/shop?view_mode=grid","0","","0","0","Non indexable","Canonisé"
"http://www.komut.be/en_GB/shop/page/2","0","","0","0","Non indexable","Canonisé"
"http://www.komut.be/shop/brompton-c-line-electric-4-speed-y25-12?view_mode=grid","1","Les vélos pliants Brompton sont conçus pour les villes, conçus pour vous et fabriqués à Londres. Ces vélos pliants sont portables, de taille pratique et constituent un excellent moyen de parcourir la ville.","206","1233","Non indexable","Canonisé"
"http://www.komut.be/shop/woom-poignees-ergogrips-original-now-282?view_mode=grid","1","Les poignées WOOM Ergogrips Original & NOW offrent un confort ergonomique optimal pour les petites mains, avec une excellente adhérence et un design pensé pour la sécurité des enfants","183","1161","Non indexable","Canonisé"
"http://www.komut.be/shop/brompton-telescopic-seatpost-snap-fit-21673?view_mode=grid","1","La tige de selle télescopique Brompton Snap-Fit permet un réglage facile pour les cyclistes de grande taille, tout en conservant la compacité du pliage iconique Brompton","169","1033","Non indexable","Canonisé"
"http://www.komut.be/shop/000000017225-woom-pompe-a-pied-airflo-268?view_mode=grid","1","Pompe à vélo de haute qualité en aluminium et en bois s'adapte à toutes les valves courantes.","93","575","Non indexable","Canonisé"
"http://www.komut.be/shop/000000016820-brompton-metro-city-bag-m-black-21595?view_mode=grid","1","Le sac Metro City Bag de Brompton combine style et fonctionnalité : spacieux, imperméable et facile à transporter, il est conçu pour les cyclistes urbains à la recherche d'un sac pratique pour leurs trajets quotidiens.","218","1308","Non indexable","Canonisé"
"http://www.komut.be/shop/woom-porte-bagage-pickup-271?view_mode=grid","1","Le porte-bagage WOOM PICKUP est conçu sur mesure pour les vélos WOOM : léger, robuste et facile à installer, il permet de transporter sacs et accessoires en toute sécurité.","172","1061","Non indexable","Canonisé"
"http://www.komut.be/shop/woom-casque-kids-265?view_mode=grid","1","Avec ses caractéristiques innovantes, notre casque assure une protection complète de la tête et offre à votre enfant une ventilation optimale ainsi qu'une fermeture magnétique facile à utiliser.
46-50 cm (XS) | 50-53 cm (S) | 53-56 cm (M)","238","1445","Non indexable","Canonisé"
"http://www.komut.be/shop/000000016814-brompton-e-bag-small-black-grey-22227?view_mode=grid","1","Le sac BROMPTON E-Bag Small Black/Blue est spécialement conçu pour les vélos électriques Brompton : compact, élégant et pratique, il offre un rangement sécurisé pour vos essentiels du quotidien.","194","1218","Non indexable","Canonisé"
"http://www.komut.be/shop/brompton-c-line-6-vitesses-15?view_mode=grid","1","Relevez tous les défis avec le Brompton C Line Explore. Compact, fiable et plein de charme, il est prêt à vous accompagner partout ! 🚲✨","136","818","Non indexable","Canonisé"
"http://www.komut.be/shop/000000017228-woom-gourde-en-acier-inoxydable-glug-porte-gourde-276?view_mode=grid","1","La gourde WOOM GLUG en acier inoxydable, avec son porte-gourde inclus, est idéale pour les jeunes cyclistes : légère, durable, sans BPA et facile à utiliser au quotidien","169","1021","Non indexable","Canonisé"
"http://www.komut.be/shop/brompton-c-line-6-vitesses-seasonal-color-13?view_mode=grid","1","Le cheval de trait polyvalent à 6 vitesses : équipé pour aller toujours plus loin. Adapté à tous les reliefs, près de chez vous ou ailleurs.","140","807","Non indexable","Canonisé"
"http://www.komut.be/shop/woom-gant-enfant-warm-tens-278?view_mode=grid","1","Gants de vélo pour les températures plus froides avec protection respirante contre le vent, l'humidité et le froid et logo woom réfléchissant pour une meilleure visibilité.
13 cm (5) | 14,5 cm (6) | 16 cm (7)","208","1225","Non indexable","Canonisé"
"http://www.komut.be/shop/abus-cadenas-bordo-granit-6500k-bk-sh-120-22410?view_mode=grid","1","Le cadenas pliable ABUS Bordo Granit 6500K BK SH 120 offre une sécurité maximale contre le vol grâce à son acier trempé et son niveau de protection 15, idéal pour les zones à haut risque","186","1154","Non indexable","Canonisé"
"http://www.komut.be/shop/000000017187-woom-kit-lumieres-cyclope-279?view_mode=grid","1","Phares de vélo avec une intensité lumineuse allant jusqu'à 25 LUX assure une bonne visibilité pour les balades de nuit et au crépuscule.","136","825","Non indexable","Canonisé"
"http://www.komut.be/shop/brompton-selle-comfort-21663?view_mode=grid","1","La selle Brompton Comfort offre un rembourrage optimisé et un design ergonomique pour améliorer le confort de conduite, idéale pour les trajets urbains comme les longues distances.","180","1127","Non indexable","Canonisé"
"http://www.komut.be/shop/woom-cadenas-lokki-270?view_mode=grid","1","Antivol en acier trempé avec gaine textile de protection pour la peinture et serrure à combinaison à quatre chiffres protège le vélo contre le vol avec le niveau de sécurité 8.","176","1039","Non indexable","Canonisé"
"http://www.komut.be/shop/000000017227-woom-sonnette-vienna-283?view_mode=grid","1","Sonnette de haute qualité avec caisse de résonance en laiton se distingue par son volume sonore et sa facilité d'utilisation.","125","750","Non indexable","Canonisé"
"http://www.komut.be/shop/woom-bequille-leggie-267?view_mode=grid","1","Béquille latérale innovante en aluminium est compatible avec tous les vélos woom. Elle se déplie et se replie dans toutes les positions du pédalier.","148","886","Non indexable","Canonisé"
"http://www.komut.be/shop/bosch-bes2-batterie-powerpack-500-wh-frame-anthracite-bbs275-22369?view_mode=grid","0","","0","0","Non indexable","Canonisé"
"http://www.komut.be/shop/4003318614989-abus-cadenas-bordo-granit-6500k-bk-sh-90-22139?view_mode=grid","1","Le cadenas ABUS BORDO Granit 6500K BK SH 90 combine compacité et sécurité extrême avec son acier spécial et son niveau de protection 15, parfait pour les vélos haut de gamme en milieu urbain.","191","1215","Non indexable","Canonisé"
"http://www.komut.be/shop/000000016815-brompton-front-luggage-mounting-block-21599?view_mode=grid","1","Le Brompton Front Luggage Mounting Block permet de fixer facilement sacs et paniers à l’avant de votre vélo Brompton, pour un transport stable, pratique et rapide au quotidien.","176","1094","Non indexable","Canonisé"
"http://www.komut.be/shop/000000017226-woom-sonnette-bing-273?view_mode=grid","1","Sonnette de haute qualité avec caisse de résonance en aluminium se distingue par son volume sonore et sa facilité d'utilisation.","128","780","Non indexable","Canonisé"
